Log file open, 02/06/23 12:47:29
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2BE00][0000069752225000 52] iPadPro5_129, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2B400][0000069752227800 52] iPadPro6_129, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D27800][000006975222A000 52] AppleTV, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2C000][000006975222C800 52] AppleTV4K, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2C200][0000069752202800 52] AppleTV2_4K, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2C600][0000069752230000 52] TVOS, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2D800][0000069752237800 52] Mac, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2DA00][0000069752235000 52] MacEditor, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2D400][000006975223A000 52] MacClient, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2CE00][000006975223C800 52] MacServer, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2CC00][0000069752250000 52] Linux, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2D600][0000069752252800 52] LinuxEditor, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2CA00][0000069752257800 52] LinuxArm64Editor, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2C800][000006975225A000 52] LinuxArm64, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2C400][000006975225C800 52] LinuxClient, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D27A00][0000069752222800 52] LinuxArm64Client, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2D200][0000069752255000 52] LinuxServer, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2D000][0000069752240000 52] LinuxArm64Server, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D26800][0000069752245000 52] Android, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2E000][0000069752247800 52] Android_Preview_OpenGL, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2E200][000006975224A000 52] Android_Preview_Vulkan, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2E600][000006975224C800 52] Android_Low, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2E800][0000069752232800 52] Android_Mid, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2EC00][0000069752260000 52] Android_High, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2EE00][0000069752265000 52] Android_Default, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2E400][0000069752267800 52] Android_Adreno4xx, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D29A00][000006975226A000 52] Android_Adreno5xx_Low, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2F000][000006975226C800 52] Android_Adreno5xx, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2F200][0000069752242800 52] Android_Adreno6xx, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2F600][0000069752270000 52] Android_Adreno6xx_Vulkan, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2F800][0000069752275000 52] Android_Adreno7xx, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2FC00][0000069752277800 52] Android_Adreno7xx_Vulkan, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2FE00][000006975227A000 52] Android_Mali_T6xx, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2F400][000006975227C800 52] Android_Mali_T7xx, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069756D2DC00][0000069752262800 52] Android_Mali_T8xx, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[0000069754F7FE00][0000069752280000 52] Android_Mali_G71, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[000006974B71FA00][0000069752285000 52] Android_Mali_G72, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A0000][0000069752287800 52] Android_Mali_G72_Vulkan, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A1200][000006975228A000 52] Android_Mali_G76, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A1600][000006975228C800 52] Android_Mali_G76_Vulkan, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A1800][0000069752272800 52] Android_Mali_G77, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A1C00][0000069752290000 52] Android_Mali_G77_Vulkan, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A1E00][0000069752295000 52] Android_Mali_G78, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A1400][0000069752297800 52] Android_Mali_G78_Vulkan, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A0C00][000006975229A000 52] Android_Mali_G710, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A2000][000006975229C800 52] Android_Mali_G710_Vulkan, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A2200][0000069752282800 52] Android_Xclipse_920, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A2600][00000697522B0000 52] Android_Xclipse_920_Vulkan, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A2800][00000697522B5000 52] Android_Vulkan_SM5, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A2C00][00000697522B7800 52] Android_PowerVR_G6xxx, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A2E00][00000697522BA000 52] Android_PowerVR_GT7xxx, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A2400][00000697522BC800 52] Android_PowerVR_GE8xxx, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A3000][0000069752292800 52] Android_PowerVR_GM9xxx, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A3200][00000697522C0000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A3800][00000697522C5000 52] Android_TegraK1, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A3C00][00000697522C7800 52] Android_Unknown_Vulkan, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A3E00][00000697522CA000 52] Oculus_Quest, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A0400][00000697522CC800 52] Oculus_Quest2, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: 	[00000697522A0200][00000697522B2800 52] HoloLens, 
[2023.02.06-12.47.33:369][  0]LogDeviceProfileManager: Active device profile: [0000069756D25A00][0000069749522800 52] WindowsEditor
[2023.02.06-12.47.33:369][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.02.06-12.47.33:369][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.06-12.47.33:372][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.06-12.47.33:372][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.06-12.47.33:373][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.06-12.47.33:375][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.06-12.47.33:376][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.06-12.47.33:378][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.02.06-12.47.33:378][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.06-12.47.33:378][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.06-12.47.33:378][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.06-12.47.33:378][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.22621.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.02.06-12.47.33:382][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/VoxelKeeper.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/VoxelKeeper.uproject"  -Device=Win64@AV_JOSH'
[2023.02.06-12.47.33:382][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/VoxelKeeper.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/VoxelKeeper.uproject"  -Device=Win64@AV_JOSH" -nocompile -nocompileuat ]
[2023.02.06-12.47.33:420][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
